row_type,timestamp,green,red,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp0,temp1,temp2,hr,bp_sys,bp_dia,spo2,resp_rate,metrics_source,gesture_event,gesture_gyro_mag,gesture_accel_delta,voice_session_id,voice_trigger,voice_transcript,voice_confidence,voice_started_at,voice_ended_at,voice_duration_sec,audio_file,audio_mime_type,rms_mean,rms_std,rms_max,zcr_mean,silence_ratio,pause_count,total_pause_sec,longest_pause_sec,pitch_mean_hz,pitch_std_hz,pitch_min_hz,pitch_max_hz,word_count,speech_rate_wpm,negative_word_count,positive_word_count,uncertainty_word_count,cognitive_word_count,first_person_count,sentiment_score,linguistic_stress_score,linguistic_cognitive_load_score,emotional_load_score,stress_score,cognitive_load_score,voice_emotional_load_score,emotion_label,voice_state_label
ring,1779931955.128987,11723892,8939104,9408622,351,497,-718,-4,-26,18,2858,2867,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.3195765,11723593,8938935,9409940,341,505,-716,-4,-26,18,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.3195765,11723558,8940031,9410015,341,505,-716,-4,-26,18,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.3195765,11723287,8940484,9408876,362,502,-690,2,-12,12,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.3195765,11722970,8939248,9408882,368,525,-703,2,-12,12,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.3195765,11722928,8939209,9408946,383,526,-689,5,-16,18,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.5093744,11722903,8939100,9410135,395,530,-681,5,-16,18,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.5093744,11723047,8940174,9410637,395,527,-683,7,-24,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.5093744,11722834,8940410,9409649,372,523,-696,7,-24,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.5093744,11723038,8939744,9409758,370,518,-698,6,-23,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.5093744,11722704,8939398,9409824,371,523,-685,6,-23,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.723081,11722288,8939524,9410259,374,531,-683,12,-24,14,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.723081,11721077,8940140,9409913,383,523,-700,12,-24,14,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.723081,11720556,8939754,9409020,403,513,-691,8,-24,20,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.723081,11719967,8939450,9409069,416,519,-690,8,-24,20,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.723081,11719216,8939404,9409126,400,531,-687,6,-21,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.9125993,11718637,8940352,9410358,395,536,-672,6,-21,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.9125993,11717988,8940801,9411340,411,552,-644,9,-25,14,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.9125993,11717289,8940179,9410272,400,525,-668,9,-25,14,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.9125993,11716596,8940019,9410488,398,522,-682,15,-29,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931955.9125993,11716129,8940022,9410399,372,514,-710,15,-29,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.1264484,11715888,8941217,9411609,363,516,-709,5,-29,21,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.1274574,11715104,8941527,9412439,389,519,-682,5,-29,21,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.1274574,11714558,8940731,9411467,415,536,-669,3,-28,22,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.1274574,11714397,8940669,9411554,418,550,-651,3,-28,22,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.1274574,11714029,8940464,9411355,421,533,-665,13,-24,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.3167355,11713229,8941310,9411883,402,506,-694,13,-24,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.3167355,11712220,8941555,9412010,395,510,-702,11,-26,9,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.3167355,11711776,8940658,9410349,370,521,-693,11,-26,9,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.3167355,11711095,8940670,9410823,365,541,-670,5,-25,14,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.3167355,11711019,8940664,9410926,397,550,-662,5,-25,14,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.5305457,11710669,8941954,9412085,415,535,-667,11,-26,19,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.5305457,11710420,8942318,9412209,417,523,-678,11,-26,19,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.5305457,11710104,8941300,9411804,400,519,-690,14,-23,9,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.5305457,11710104,8941235,9411751,382,523,-693,14,-23,9,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.5305457,11710097,8941357,9412353,367,530,-680,8,-27,15,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.7209876,11710182,8942487,9413104,386,530,-670,8,-27,15,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.7209876,11710055,8943062,9412779,414,526,-681,12,-26,18,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.7209876,11709882,8941889,9412677,415,525,-691,12,-26,18,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.7209876,11709780,8941762,9412610,398,527,-687,10,-24,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.7209876,11709627,8941593,9413372,391,504,-688,10,-24,13,2863,2883,2910,75.5,,,96.37,31.5,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.9100034,11708962,8942338,9413083,373,523,-685,7,-25,11,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.9100034,11707947,8943030,9411864,371,528,-683,7,-25,11,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.9100034,11707290,8941750,9411722,404,523,-687,6,-26,22,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.9100034,11706522,8941797,9411109,417,533,-673,6,-26,22,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931956.9100034,11706479,8941661,9412708,407,532,-672,8,-24,11,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.1232784,11706121,8942658,9412909,402,534,-660,8,-24,11,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.1232784,11705935,8943360,9412085,379,523,-696,12,-28,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.1232784,11705728,8942050,9412126,386,529,-691,12,-28,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.1232784,11705551,8942193,9412085,386,532,-683,8,-27,16,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.1232784,11705635,8942103,9413303,391,534,-683,8,-27,16,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.3145294,11705483,8943174,9413600,403,537,-669,7,-26,16,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.3145294,11705250,8943570,9412678,400,533,-671,7,-26,16,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.3145294,11705293,8942522,9412799,379,523,-679,12,-24,9,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.3145294,11705378,8942522,9412814,377,532,-694,12,-24,9,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.3145294,11704968,8942498,9413752,385,526,-691,6,-26,17,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.5275085,11704390,8943277,9413641,399,542,-665,6,-26,17,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.5275085,11703605,8943153,9412055,391,538,-677,8,-27,17,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.5275085,11702905,8942530,9411917,408,530,-673,8,-27,17,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.5275085,11702444,8942476,9411675,391,539,-683,8,-25,11,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.5275085,11702444,8942895,9412699,388,535,-670,8,-25,11,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.718424,11702215,8943504,9413332,371,538,-675,10,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.718424,11702282,8943105,9412285,379,533,-685,10,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.718424,11702487,8942960,9412365,388,529,-678,9,-25,16,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.718424,11700755,8942830,9412378,394,535,-677,9,-25,16,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.718424,11700567,8943805,9413418,393,537,-672,10,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.9081876,11700310,8943976,9414033,385,538,-675,10,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.9081876,11699953,8943372,9412814,387,532,-683,10,-26,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.9081876,11699971,8943318,9412825,402,529,-682,10,-26,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.9081876,11700073,8943241,9412942,395,534,-681,9,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931957.9081876,11699960,8944245,9413972,383,536,-676,9,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.1221397,11699380,8944108,9413867,386,536,-679,9,-27,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.1221397,11698681,8943177,9412245,399,530,-677,9,-27,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.1221397,11697941,8943090,9411956,393,534,-684,9,-26,14,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.1221397,11697531,8942982,9411879,393,536,-670,9,-26,14,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.1221397,11697207,8944111,9412904,383,543,-676,10,-28,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.3112817,11696967,8944459,9413345,383,543,-676,10,-28,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.3112817,11697121,8943486,9412446,391,532,-672,10,-28,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.3112817,11697105,8943535,9412576,394,532,-687,11,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.3112817,11697214,8943352,9412560,382,530,-686,11,-26,13,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.3112817,11697267,8944352,9413500,383,534,-683,9,-27,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.524969,11697411,8944935,9413782,385,532,-675,9,-27,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.524969,11697437,8943939,9413089,383,538,-670,8,-26,18,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.524969,11697462,8943813,9413126,389,527,-671,8,-26,18,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.524969,11697862,8943741,9413824,399,551,-674,13,-27,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.524969,11697948,8944780,9414458,385,524,-707,13,-27,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.714902,11697343,8945142,9413401,393,529,-682,7,-25,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.714902,11696778,8943785,9412528,390,526,-675,7,-25,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.714902,11696421,8943786,9412425,400,533,-659,9,-24,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.714902,11696208,8943646,9413234,402,542,-678,9,-24,15,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.714902,11696182,8944675,9413435,403,527,-692,8,-26,17,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.9057622,11695857,8945344,9412751,406,536,-678,8,-26,17,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.9057622,11696140,8944108,9412808,384,528,-677,12,-24,7,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.9057622,11695977,8943993,9412784,360,529,-678,12,-24,7,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.9057622,11696013,8944000,9413932,377,520,-695,9,-26,18,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931958.9057622,11696353,8945012,9414135,400,532,-682,9,-26,18,2863,2883,2910,63.99,,,96.56,30.4,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.119472,11696199,8945699,9413310,405,531,-679,7,-29,18,2863,2883,2910,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.119472,11696454,8944479,9413470,409,534,-672,7,-29,18,2863,2883,2910,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.119472,11696506,8944420,9413383,398,540,-668,10,-26,14,2863,2883,2910,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.119472,11696797,8944402,9414661,402,523,-680,10,-26,14,2863,2883,2910,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.119472,11697121,8945395,9414822,407,531,-681,10,-25,13,2863,2883,2910,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.309115,11696251,8945551,9413408,377,532,-690,10,-25,13,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.309115,11695260,8944225,9412801,355,539,-680,9,-25,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.309115,11695184,8944226,9412582,386,520,-685,9,-25,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.309115,11695065,8944324,9413589,411,525,-680,8,-25,17,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.309115,11695124,8945288,9414064,407,536,-670,8,-25,17,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.522308,11694979,8945616,9413109,397,529,-686,10,-26,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.522308,11695072,8944839,9413274,404,531,-676,10,-26,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.522308,11695320,8944738,9413297,398,532,-681,9,-26,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.522308,11695260,8944986,9414217,394,530,-677,9,-26,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.522308,11695475,8945656,9414809,376,531,-685,11,-26,12,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.7142184,11695260,8945445,9413722,378,525,-686,11,-26,12,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.7142184,11695354,8945055,9413675,392,520,-692,8,-27,16,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.7142184,11695629,8945045,9413860,399,531,-678,8,-27,16,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.7142184,11695816,8945917,9415039,398,536,-674,8,-28,15,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.7142184,11695798,8946098,9415613,397,539,-672,8,-28,15,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.9269686,11695397,8945037,9413649,389,534,-676,11,-26,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.9269686,11694817,8944981,9413273,399,523,-685,11,-26,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.9269686,11694681,8944920,9413185,393,521,-692,10,-27,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.9269686,11694724,8946039,9414074,383,532,-680,10,-27,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931959.9269686,11694748,8946136,9414857,391,535,-678,9,-28,15,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.11638,11694552,8945371,9413737,395,529,-678,9,-28,15,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.11638,11694450,8945373,9413773,386,531,-685,11,-27,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.11638,11694970,8945311,9413896,393,520,-689,11,-27,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.11638,11694918,8946335,9415021,397,533,-677,11,-32,12,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.11638,11694903,8946460,9415602,377,530,-685,11,-32,12,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.3053904,11694945,8945662,9414355,380,520,-691,12,-27,13,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.3053904,11695065,8945659,9414235,360,525,-697,12,-27,13,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.3053904,11695245,8945515,9414358,378,526,-698,10,-31,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.3053904,11695723,8946487,9415470,368,524,-701,10,-31,14,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.3053904,11695193,8946718,9415439,368,528,-683,10,-31,9,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931960.5196521,11694698,8945619,9413892,376,527,-693,10,-31,9,2882,2914,2915,58.8,,,96.53,28.91,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
