row_type,timestamp,green,red,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp0,temp1,temp2,hr,bp_sys,bp_dia,spo2,resp_rate,metrics_source,gesture_event,gesture_gyro_mag,gesture_accel_delta,voice_session_id,voice_trigger,voice_transcript,voice_confidence,voice_started_at,voice_ended_at,voice_duration_sec,audio_file,audio_mime_type,rms_mean,rms_std,rms_max,zcr_mean,silence_ratio,pause_count,total_pause_sec,longest_pause_sec,pitch_mean_hz,pitch_std_hz,pitch_min_hz,pitch_max_hz,word_count,speech_rate_wpm,negative_word_count,positive_word_count,uncertainty_word_count,cognitive_word_count,first_person_count,sentiment_score,linguistic_stress_score,linguistic_cognitive_load_score,emotional_load_score,stress_score,cognitive_load_score,voice_emotional_load_score,emotion_label,voice_state_label
ring,1779933545.0407693,11184367,9080114,9551013,712,-554,293,17,-28,14,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.0407693,11184246,9080466,9551442,772,-521,463,5,-27,19,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.0407693,11183898,9080672,9551739,781,-521,433,5,-27,19,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.2303824,11183982,9080753,9551879,757,-544,413,7,-26,17,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.2303824,11183674,9080990,9551945,758,-546,374,7,-26,17,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.2303824,11183052,9081575,9552911,759,-548,384,17,-23,18,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.2303824,11182584,9082048,9553559,747,-552,404,17,-23,18,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.2303824,11182125,9082246,9553926,737,-556,426,10,-26,13,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.4444363,11182098,9082595,9554369,753,-541,427,10,-26,13,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.4444363,11181620,9082778,9554751,759,-538,407,11,-26,16,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.4444363,11181347,9083081,9555289,755,-541,420,11,-26,16,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.4444363,11180852,9082737,9555432,747,-543,417,11,-24,13,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.4444363,11179752,9082559,9555125,761,-537,419,11,-24,13,2839,2842,2932,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.6339502,11178548,9082778,9554844,753,-535,420,12,-24,15,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.6339502,11177363,9083349,9555289,749,-535,421,12,-24,15,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.6339502,11176092,9084252,9556397,750,-541,438,14,-24,10,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.6339502,11175443,9084631,9556934,733,-543,409,14,-24,10,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.6339502,11174768,9085175,9557514,775,-515,466,11,-29,18,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.8477998,11173883,9085814,9558437,755,-539,421,11,-29,18,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.8477998,11173643,9086161,9559237,741,-547,417,11,-27,14,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.8477998,11173259,9086655,9559898,752,-536,430,11,-27,14,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.8477998,11173021,9087173,9560770,753,-533,430,12,-28,14,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933545.8477998,11172543,9087520,9561347,759,-530,431,12,-28,14,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.0391307,11172015,9087903,9561510,758,-524,428,11,-31,17,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.0391307,11172347,9087208,9561051,751,-536,418,11,-31,17,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.0391307,11173072,9085799,9560069,762,-476,312,44,-29,22,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.0391307,11172995,9085474,9560301,748,-553,427,44,-29,22,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.0391307,11173421,9086184,9561332,766,-539,503,8,-32,17,2841,2845,2934,74.93,,,95.91,32.96,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.2278922,11173352,9086579,9561756,747,-526,422,8,-32,17,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.2278922,11173849,9086462,9562176,757,-530,445,8,-27,17,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.2278922,11173592,9086381,9562176,751,-536,437,8,-27,17,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.2278922,11172961,9086843,9562565,747,-530,438,9,-28,18,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.2278922,11172500,9087715,9563059,752,-535,437,9,-28,18,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.4431562,11172467,9089113,9564591,750,-541,441,2,-44,21,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.4431562,11172773,9090107,9566231,750,-555,447,2,-44,21,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.4431562,11173045,9090460,9566703,752,-524,392,9,-21,14,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.4431562,11173021,9090844,9567536,766,-545,394,9,-21,14,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.4431562,11173352,9091285,9568059,747,-546,418,7,-21,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.632224,11173412,9091583,9568199,754,-541,432,7,-21,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.632224,11173687,9091441,9568104,742,-551,418,14,-20,9,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.632224,11173591,9091481,9568217,762,-532,443,14,-20,9,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.632224,11173763,9091399,9568185,736,-551,438,8,-24,13,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.632224,11173499,9091299,9568019,749,-543,437,8,-24,13,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.8464375,11173789,9091217,9567797,759,-540,418,11,-23,14,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.8464375,11174000,9090797,9567566,741,-552,429,11,-23,14,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.8464375,11174429,9090089,9566928,743,-539,426,12,-18,12,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.8464375,11174342,9089426,9566247,759,-528,432,12,-18,12,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933546.8464375,11174429,9088283,9565151,765,-540,479,-2,-21,12,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.035167,11173958,9087465,9563114,742,-542,452,-2,-21,12,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.035167,11173198,9087053,9561993,733,-549,426,3,-25,16,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.035167,11172456,9087166,9561802,732,-553,440,3,-25,16,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.035167,11171749,9087335,9562097,737,-547,433,11,-24,13,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.035167,11171119,9087606,9562181,740,-549,443,11,-24,13,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.2267597,11170298,9087696,9562611,745,-540,437,15,-26,11,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.2267597,11169659,9087787,9562856,754,-538,451,15,-26,11,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.2267597,11168874,9087898,9563184,747,-538,453,13,-28,16,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.2267597,11168499,9088137,9563673,735,-539,443,13,-28,16,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.2267597,11167722,9088587,9564230,744,-534,443,11,-28,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.4405067,11167108,9088799,9564659,745,-528,456,11,-28,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.4405067,11166408,9089001,9565142,733,-538,435,13,-28,13,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.4405067,11166186,9089259,9565834,750,-532,440,13,-28,13,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.4405067,11165810,9089753,9566807,755,-531,452,11,-28,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.4405067,11165965,9090142,9567426,742,-529,452,11,-28,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.6292877,11165411,9090107,9567690,750,-528,441,16,-30,14,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.6292877,11165139,9089969,9567784,739,-526,432,16,-30,14,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.6292877,11164088,9090152,9568037,753,-534,461,11,-29,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.6292877,11163509,9090506,9568272,751,-522,452,11,-29,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.6292877,11162800,9090827,9568635,751,-522,442,11,-29,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.8437593,11162433,9090892,9568777,751,-522,442,14,-30,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.8437593,11162297,9090973,9569142,746,-526,442,14,-30,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.8437593,11162288,9091254,9569824,755,-522,447,12,-27,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.8437593,11162221,9091683,9570390,758,-517,457,12,-27,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933547.8437593,11162305,9091816,9571111,751,-520,450,16,-30,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.0335,11162125,9091944,9571404,751,-523,437,16,-30,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.0335,11162059,9092159,9571799,764,-514,453,11,-27,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.0335,11162007,9092383,9572275,755,-517,449,11,-27,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.0335,11161920,9092660,9572779,753,-515,448,11,-28,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.0335,11162255,9092717,9573082,759,-516,450,11,-28,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.223235,11162484,9092837,9572985,757,-515,452,9,-29,16,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.223235,11162476,9092903,9573210,756,-517,450,9,-29,16,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.223235,11162715,9093027,9573652,763,-513,451,10,-27,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.223235,11162245,9092835,9573533,756,-517,442,10,-27,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.223235,11161375,9092922,9573125,750,-520,445,11,-28,15,2841,2845,2934,83.09,,,96.01,31.26,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.4376392,11160565,9093079,9572669,753,-520,448,9,-27,15,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.4376392,11160308,9093090,9572547,760,-518,443,9,-27,15,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.4376392,11160011,9093066,9572203,756,-516,440,9,-25,15,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.4376392,11159807,9092841,9571733,758,-516,442,9,-25,15,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.4376392,11160565,9091764,9570321,760,-520,448,11,-22,19,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.6271305,11160872,9090781,9569118,758,-520,472,11,-22,19,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.6271305,11161417,9090136,9568155,730,-542,457,16,-23,26,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.6271305,11162100,9089255,9567036,746,-532,463,16,-23,26,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.6271305,11163286,9087972,9565016,734,-541,472,15,-26,30,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.6271305,11165505,9085991,9561974,729,-545,467,15,-26,30,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.8396726,11166860,9084487,9559755,719,-556,480,20,-24,41,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.8396726,11168072,9082077,9556556,702,-558,470,20,-24,41,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.8396726,11169198,9079238,9552318,706,-568,488,16,-23,32,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.8396726,11168603,9077841,9550216,667,-575,446,16,-23,32,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933548.8396726,11168660,9075093,9547847,694,-574,482,14,-19,12,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.0312004,11169572,9071915,9544202,702,-573,501,14,-19,12,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.0312004,11169590,9069757,9541121,680,-584,503,14,-25,31,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.0312004,11169572,9068104,9538730,683,-585,487,14,-25,31,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.0312004,11169914,9065641,9535475,680,-583,494,10,-22,21,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.0312004,11170564,9062075,9531016,669,-603,521,10,-22,21,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.2206516,11171356,9058653,9526813,660,-578,485,5,-24,22,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.2206516,11170939,9057892,9525343,686,-565,461,5,-24,22,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.2206516,11171051,9057394,9524704,649,-605,483,11,-24,14,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.2206516,11170862,9057025,9524154,654,-600,494,11,-24,14,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.2206516,11170855,9056792,9523696,660,-598,506,10,-26,15,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.4357705,11170733,9056572,9523328,657,-598,510,10,-26,15,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.4357705,11170667,9056417,9522953,653,-600,504,9,-25,14,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.4357705,11170972,9056486,9523159,655,-602,508,9,-25,14,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.4357705,11171664,9057567,9524709,659,-601,501,8,-29,14,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.4357705,11172090,9058694,9526266,666,-595,508,8,-29,14,2841,2845,2934,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.6247861,11172337,9060323,9528524,682,-587,508,7,-23,17,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.6247861,11172083,9062918,9532286,672,-594,503,7,-23,17,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.6247861,11170982,9064916,9534683,655,-599,506,10,-24,6,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.6247861,11169097,9067678,9537315,655,-596,507,10,-24,6,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.6247861,11167381,9070986,9541141,665,-592,516,6,-27,4,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.8384821,11165624,9074473,9545700,667,-579,488,6,-28,0,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.8384821,11163934,9078515,9550934,673,-573,495,6,-28,0,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.8384821,11162910,9081452,9555229,677,-564,501,3,-29,4,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.8384821,11161920,9083773,9558198,692,-567,502,3,-29,4,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933549.8384821,11161111,9084511,9558901,703,-565,497,6,-27,4,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.02847,11161077,9083322,9557147,685,-573,493,10,-27,18,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.02847,11162330,9079181,9550756,692,-569,489,10,-27,18,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.02847,11164045,9071333,9540114,689,-575,501,21,-25,51,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.02847,11164684,9065515,9532316,657,-596,498,21,-25,51,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.02847,11165470,9058505,9523944,665,-592,491,10,-23,23,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.2424436,11165572,9055137,9519439,550,-651,497,10,-23,23,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.2424436,11165061,9054488,9518345,649,-603,473,10,-22,10,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.2424436,11165052,9053535,9517629,666,-596,518,10,-22,10,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779933550.2424436,11164105,9052731,9515999,655,-599,512,9,-27,14,2845,2845,2939,68.96,,,96.34,26.79,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
